speciesID,parentID,t1,p1,seedPerTick,t2,p2,adultPerTick,ns,CNDD,HNDD
563,-1,9,0.6942053248858728,0.9602571486351462,56,0.608224390627909,0.9911605248972166,5,0.15,0.006
564,-1,9,0.569136269636811,0.9392945597990698,56,0.5038344074264917,0.9878334112674065,5,0.15,0.006
565,-1,9,0.4608913707859543,0.9175337839424702,56,0.664266744910418,0.9927217675921951,5,0.15,0.006
566,-1,9,0.4010431878485554,0.9034624918199108,56,0.6240624550772637,0.9916156175861591,5,0.15,0.006
567,-1,9,0.6104981494094962,0.946645010520536,56,0.579104648287458,0.9902925657650721,5,0.15,0.006
568,-1,9,0.5753511234157366,0.9404287229409848,56,0.7761365072389915,0.9954847448594777,5,0.15,0.006
569,-1,9,0.7446982043067576,0.9677776531151403,56,0.44344319340577076,0.9855837527802104,5,0.15,0.006
570,-1,9,0.812282936368872,0.9771640506326748,56,0.5803228654342882,0.9903297274076255,5,0.15,0.006
571,-1,9,0.42173023186776065,0.9085256493335117,56,0.6564061844136182,0.992510765519235,5,0.15,0.006
572,-1,9,0.5967580245966874,0.9442537024974523,56,0.6715171000796981,0.9929142269216421,5,0.15,0.006
573,-1,9,0.7363515295637318,0.9665663869139426,56,0.4858684224291648,0.9871931181656511,5,0.15,0.006
574,-1,9,0.4412319470265796,0.913100435590682,56,0.5497611682674719,0.989373448322808,5,0.15,0.006
575,-1,9,0.7915034484481527,0.9743544636081619,56,0.24936433380947431,0.975504292131373,5,0.15,0.006
576,-1,9,0.5016494653561684,0.9262135931177342,56,0.6910192570923506,0.9934219523626725,5,0.15,0.006
577,-1,9,0.5180178154168691,0.9295238163433001,56,0.9310085771735684,0.9987242646415567,5,0.15,0.006
578,-1,9,0.8084525616646526,0.9766509874469765,56,0.5280745196038678,0.9886626528242926,5,0.15,0.006
579,-1,9,0.30306584308238815,0.875775918590435,56,0.5462715975908583,0.9892609548155323,5,0.15,0.006
580,-1,9,0.6618949923303906,0.9551854035527867,56,0.5062556060151221,0.987917981093185,5,0.15,0.006
581,-1,9,0.4833631726423484,0.9223999787443945,56,0.5795112964096112,0.9903049790721041,5,0.15,0.006
582,-1,9,0.8301172782973893,0.9795249324404504,56,0.7310326261256861,0.9944210279459008,5,0.15,0.006
583,-1,9,0.4202768198120203,0.9081772198892347,56,0.7536136598488131,0.9949613896384086,5,0.15,0.006
584,-1,9,0.5334093422941224,0.932552738966856,56,0.8429456495256673,0.9969537066152209,5,0.15,0.006
585,-1,9,0.5408506892042255,0.9339893667996362,56,0.6504436385163329,0.9923490503063924,5,0.15,0.006
586,-1,9,0.6843122841496742,0.958726929229813,56,0.5335508092988172,0.9888448111801857,5,0.15,0.006
587,-1,9,0.5482515951395376,0.9354008648334111,56,0.529022751840018,0.9886943263882967,5,0.15,0.006
588,-1,9,0.5710506807327586,0.9396450935678572,56,0.5162178963111955,0.9882618233902513,5,0.15,0.006
589,-1,9,0.9072930338819453,0.9892482399893174,56,0.4184732772829734,0.984564259812746,5,0.15,0.006
590,-1,9,0.5819829820793746,0.9416270384565777,56,0.6464689203246027,0.9922404378425435,5,0.15,0.006
591,-1,9,0.9219701991902793,0.9910136895485496,56,0.645001356621264,0.9922001695873836,5,0.15,0.006
592,-1,9,0.8559785911937835,0.9828695444684361,56,0.6110889492753386,0.9912436911966162,5,0.15,0.006
593,-1,9,0.7494206504335382,0.9684576374634336,56,0.5700874288768951,0.990015084565924,5,0.15,0.006
594,-1,9,0.5899161290854369,0.9430446427666308,56,0.4781723418087186,0.9869116912616437,5,0.15,0.006
595,-1,9,0.7245262630507798,0.9648292455789895,56,0.7015733134526257,0.9936908816796524,5,0.15,0.006
596,-1,9,0.640834932232305,0.9517597906215097,56,0.5563258408585647,0.9895831863252532,5,0.15,0.006
597,-1,9,0.599568684697997,0.9447468182623758,56,0.5079234555095921,0.9879760065037166,5,0.15,0.006
598,-1,9,0.6648983864858578,0.9556660150745868,56,0.5382650475803392,0.9890001565708737,5,0.15,0.006
599,-1,9,0.6539619067707823,0.9539065435358045,56,0.3540175322004721,0.9816278489426934,5,0.15,0.006
600,-1,9,0.7319420509676596,0.9659215499708779,56,0.5999306444502942,0.9909175465230776,5,0.15,0.006
601,-1,9,0.5169816975098472,0.9293170552209017,56,0.4231831749207795,0.984761053235613,5,0.15,0.006
602,-1,9,0.4015608073745895,0.9035919823856338,56,0.8005254237665541,0.996034899936907,5,0.15,0.006
603,-1,9,0.8670773162336283,0.9842774514419816,56,0.692258725584191,0.9934537437011787,5,0.15,0.006
604,-1,9,0.6515862978000798,0.9535208982426234,56,0.615218009482522,0.9913628983127986,5,0.15,0.006
605,-1,9,0.581795800323314,0.9415933832909965,56,0.373802909233405,0.9825815819801843,5,0.15,0.006
606,-1,9,0.7426808458690305,0.9674860049129077,56,0.2493881642603438,0.9755059567651377,5,0.15,0.006
607,-1,9,0.6382650515489061,0.951334949112136,56,0.44181139235814465,0.9855188713038919,5,0.15,0.006
608,-1,9,0.8619437152995878,0.983628241947713,56,0.8302744076629435,0.9966840986913817,5,0.15,0.006
609,-1,9,0.6891602687507719,0.9594792374399674,56,0.6033861627092608,0.9910191798544578,5,0.15,0.006
610,-1,9,0.4116583434750915,0.9060888144372454,56,0.6552068649308257,0.9924783540002847,5,0.15,0.006
611,-1,9,0.657865890599965,0.9545376017026906,56,0.6747212396959151,0.9929986308105744,5,0.15,0.006
612,-1,9,0.39672765470324756,0.9023770735292712,56,0.5496133526357978,0.9893686974229555,5,0.15,0.006
613,-1,9,0.6208909986334892,0.9484221912508564,56,0.6623181834733265,0.9926696916088948,5,0.15,0.006
614,-1,9,0.6758671827157895,0.957405033883939,56,0.6743316502227668,0.9929883892384512,5,0.15,0.006
615,-1,9,0.6006028656714155,0.9449277429490062,56,0.6404481776025184,0.9920746604609223,5,0.15,0.006
616,-1,9,0.6522951870658517,0.9536361066736027,56,0.7702097520398212,0.995348487734246,5,0.15,0.006
617,-1,9,0.7434856254040229,0.9676024356953452,56,0.7068647251296014,0.9938242210066093,5,0.15,0.006
618,-1,9,0.7444502758910984,0.9677418481423146,56,0.6769134166600982,0.9930561509418198,5,0.15,0.006
619,-1,9,0.5957858688804846,0.9440826622156241,56,0.3618914081406062,0.9820135247842107,5,0.15,0.006
620,-1,9,0.6677130984848645,0.9561146846430013,56,0.8593658931740982,0.997297221685362,5,0.15,0.006
621,-1,9,0.6366043931198351,0.9510596068161745,56,0.7836660621039434,0.995656384287803,5,0.15,0.006
622,-1,9,0.57423362110469,0.9402255929549299,56,0.7171511167010073,0.9940806477717156,5,0.15,0.006
623,-1,9,0.35929647409390997,0.8924951894160825,56,0.8294333664585128,0.9966660609876028,5,0.15,0.006
624,-1,9,0.7414048351202179,0.9673011690863665,56,0.5912322991982181,0.9906591444208198,5,0.15,0.006
625,-1,9,0.8441627880780025,0.9813527272992622,56,0.7416609982673795,0.9946773760591955,5,0.15,0.006
626,-1,9,0.6643102737956925,0.9555720557914407,56,0.6147092046986892,0.9913482514969446,5,0.15,0.006
627,-1,9,0.5290817368336377,0.9317090368759509,56,0.8146810213633598,0.9963467140611937,5,0.15,0.006
628,-1,9,0.8062460282212783,0.9763544495125515,56,0.4652750574488048,0.986429941085381,5,0.15,0.006
629,-1,9,0.6547102997520019,0.9540277762376874,56,0.4314171229328921,0.9850999801657032,5,0.15,0.006
630,-1,9,0.740169295476737,0.96712192602326,56,0.761137368839661,0.9951379043965751,5,0.15,0.006
631,-1,9,0.4960814568904482,0.9250656501025214,56,0.6536478977173192,0.992436135820555,5,0.15,0.006
632,-1,9,0.6882466467691241,0.9593378224635236,56,0.716660670184785,0.994068503808031,5,0.15,0.006
633,-1,9,0.5637613912036562,0.9383047731371539,56,0.8233186612930024,0.9965343770662984,5,0.15,0.006
634,-1,9,0.35611878009405395,0.8916146763921331,56,0.6269486767529368,0.9916973270761013,5,0.15,0.006
635,-1,9,0.42450195790674927,0.909187172496613,56,0.5188405576408397,0.9883512592947539,5,0.15,0.006
636,-1,9,0.7448356784251956,0.9677975020902656,56,0.314257657634287,0.9795417742153766,5,0.15,0.006
637,-1,9,0.5379653245914133,0.9334344157010355,56,0.7063110832102154,0.9938103156765804,5,0.15,0.006
638,-1,9,0.7181075955972969,0.9638757583442112,56,0.9145975831793329,0.9984071429767221,5,0.15,0.006
639,-1,9,0.5280388011515305,0.9315047909774279,56,0.796840833753621,0.99595284890062,5,0.15,0.006
640,-1,9,0.7326941694587452,0.9660317827244159,56,0.784147709034903,0.9956673084507655,5,0.15,0.006
641,-1,9,0.5047854431415653,0.9268551537338503,56,0.7096228256162136,0.9938933347662198,5,0.15,0.006
642,-1,9,0.5453519811369602,0.9348498813264519,56,0.5050141492203277,0.9878746681049385,5,0.15,0.006
643,-1,9,0.511384679579646,0.928193739332633,56,0.6288916864917425,0.9917521262481356,5,0.15,0.006
644,-1,9,0.2628732927232152,0.8620399340569134,56,0.5958900249474559,0.9907979725015825,5,0.15,0.006
645,-1,9,0.5668172107973152,0.9388685274188567,56,0.7142990160883821,0.9940099122877245,5,0.15,0.006
646,-1,9,0.5284549795260155,0.9315863372614204,56,0.5449274173264972,0.9892174339972122,5,0.15,0.006
647,-1,9,0.6581052360414127,0.9545761822254791,56,0.5687370536304672,0.9899731596247902,5,0.15,0.006
648,-1,9,0.741188032698251,0.9672697361923254,56,0.6260301563093807,0.9916713637339587,5,0.15,0.006
649,-1,9,0.6131415924225262,0.9470995754653763,56,0.7290856166302285,0.994373671159201,5,0.15,0.006
650,-1,9,0.36790968356015724,0.8948474901108731,56,0.5833380660489086,0.9904213774374862,5,0.15,0.006
651,-1,9,0.5477907318055513,0.9353134651579258,56,0.5307165767217825,0.9887507662878717,5,0.15,0.006
652,-1,9,0.42437370945332326,0.909156648489184,56,0.779296219327273,0.9955569701352414,5,0.15,0.006
653,-1,9,0.6405556696430786,0.9517136975599416,56,0.4711189387301355,0.9866498308518041,5,0.15,0.006
654,-1,9,0.784724362788901,0.9734236735034346,56,0.632637958216258,0.9918573154669852,5,0.15,0.006
655,-1,9,0.7641964671100694,0.9705608760241837,56,0.3968264377330842,0.9836308778913304,5,0.15,0.006
656,-1,9,0.4079280104014405,0.9051728164238215,56,0.5854780283252219,0.9904861418742728,5,0.15,0.006
657,-1,9,0.7759043458468906,0.9722018987385987,56,0.5050045789429135,0.9878743338030389,5,0.15,0.006
658,-1,9,0.6864908109182333,0.9590655762769975,56,0.45072809948300446,0.985870574168239,5,0.15,0.006
659,-1,9,0.4582213566436536,0.9169416562389412,56,0.7361728026274078,0.9945454588685537,5,0.15,0.006
660,-1,9,0.5958002023665188,0.944085185838749,56,0.658558671357298,0.9925687907207584,5,0.15,0.006
661,-1,9,0.7492175521529115,0.9684284718560418,56,0.7905579089308382,0.995812073052999,5,0.15,0.006
662,-1,9,0.7768493717567709,0.9723333953349599,56,0.5450738226344966,0.9892221793073889,5,0.15,0.006
663,-1,9,0.6000757712117788,0.9448355650938893,56,0.6472575138629003,0.9922620388712556,5,0.15,0.006
664,-1,9,0.34810414414901963,0.8893624709744367,56,0.9388443616644911,0.9988737496512013,5,0.15,0.006
665,-1,9,0.8500403455187435,0.9821095831665992,56,0.6086259238062912,0.9911722057034131,5,0.15,0.006
666,-1,9,0.6686212372043445,0.956259084711801,56,0.7780052578124497,0.9955274959128128,5,0.15,0.006
667,-1,9,0.7596506040061254,0.9699176811431118,56,0.645876436586418,0.9922241915894756,5,0.15,0.006
668,-1,9,0.6282832944617578,0.9496702532447484,56,0.44348602159594697,0.9855854524972998,5,0.15,0.006
669,-1,9,0.5554501761226681,0.9367576195452525,56,0.617879958671309,0.9914393336570301,5,0.15,0.006
670,-1,9,0.5792133218898661,0.9411280701254127,56,0.3928344096751791,0.9834532988954229,5,0.15,0.006
671,-1,9,0.6204389640573619,0.9483454451964224,56,0.7693563155140466,0.9953287823108541,5,0.15,0.006
672,-1,9,0.4556648171874192,0.9163718125649826,56,0.5510241790229184,0.989413991307504,5,0.15,0.006
673,-1,9,0.6110111449045387,0.946733361568085,56,0.5138882999355722,0.9881820063036029,5,0.15,0.006
674,-1,9,0.6159931956685435,0.947587986484985,56,0.33494447513757886,0.9806575397954934,5,0.15,0.006
675,-1,9,0.6283402988658018,0.9496798266338438,56,0.5390643728606389,0.9890263636844808,5,0.15,0.006
676,-1,9,0.4779777298182681,0.9212523933484675,56,0.779111363770864,0.9955527526009296,5,0.15,0.006
677,-1,9,0.7621921747322162,0.9702777087215604,56,0.6693749016911004,0.9928575759230038,5,0.15,0.006
678,-1,9,0.7647913186558508,0.9706447898729643,56,0.751942606497597,0.9949219499847906,5,0.15,0.006
679,-1,9,0.5266964595722743,0.9312413817530466,56,0.7244517411031252,0.9942604607139093,5,0.15,0.006
680,-1,9,0.7003916920369347,0.9612042117416766,56,0.6213664084437098,0.99153895601947,5,0.15,0.006
681,-1,9,0.43138449228765996,0.9108133595150919,56,0.2628898053126948,0.9764248347034586,5,0.15,0.006
682,-1,9,0.7214101446314068,0.9643672908806129,56,0.7062051187874876,0.993807653042254,5,0.15,0.006
683,-1,9,0.6191637971050759,0.9481286802376181,56,0.6285957249865108,0.991743789918619,5,0.15,0.006
684,-1,9,0.7395150332444568,0.9670269027066771,56,0.5203302764995044,0.9884018629712118,5,0.15,0.006
685,-1,9,0.5151333229688246,0.9289472889251875,56,0.2746933502382868,0.9771909386755548,5,0.15,0.006
686,-1,9,0.3982566202416697,0.9027628254024014,56,0.6851052777590436,0.9932694884253215,5,0.15,0.006
687,-1,9,0.6894285050204071,0.959520724745077,56,0.5727397903110589,0.9900971489451075,5,0.15,0.006
688,-1,9,0.6555455556938651,0.95416293455946,56,0.457704246736429,0.986141003015791,5,0.15,0.006
689,-1,9,0.6586333046673549,0.9546612584628065,56,0.5935545340030387,0.9907284946481411,5,0.15,0.006
690,-1,9,0.7243644204630495,0.9648052964484588,56,0.2989577663915631,0.9786691307810363,5,0.15,0.006
